Malumfashi|ng|Katsina|70715|11.78|7.62|
Birnin Kebbi|ng|Kebbi|108172|12.46|4.19|
Jega|ng|Kebbi|73495|12.21|4.38|
Ankpa|ng|Kogi|61691|7.38|7.62|
Idah|ng|Kogi|68709|7.12|6.73|
Kuroro|ng|Kogi|70341|7.58|6.23|
Lokoja|ng|Kogi|60585|7.81|6.74|
Ogaminana|ng|Kogi|84380|7.6|6.23|
Okene|ng|Kogi|479217|7.56|6.23|
Ilorin|ng|Kwara|814246|8.5|4.53|
Lafiagi|ng|Kwara|102780|8.85|5.42|
Offa|ng|Kwara|113841|8.14|4.72|
Epe|ng|Lagos|84719|6.59|3.98|
Ikorodu|ng|Lagos|313468|6.61|3.51|
Lagos|ng|Lagos|8789133|6.45|3.47|
Keffi|ng|Nassarawa|85919|8.84|7.87|
Lafia|ng|Nassarawa|127246|8.49|8.52|
Bida|ng|Niger|171672|9.08|6.01|
Kontagora|ng|Niger|98763|10.4|5.47|
Minna|ng|Niger|291930|9.6|6.55|
Suleja|ng|Niger|162150|9.17|7.17|
Abeokuta|ng|Ogun|593140|7.16|3.35|
Ifo|ng|Ogun|88278|6.82|3.2|
Ijebu Igbo|ng|Ogun|109269|6.97|4|
Ijebu Ode|ng|Ogun|209191|6.81|3.92|
Sango Ota|ng|Ogun|173894|6.7|3.23|
Shagamu|ng|Ogun|214574|6.85|3.64|
Akure|ng|Ondo|420623|7.25|5.2|
Idanre|ng|Ondo|86468|7.11|5.11|
Ikare|ng|Ondo|182779|7.45|5.6|
Oka|ng|Ondo|78016|7.37|5.72|
Okitipupa|ng|Ondo|74062|6.51|4.69|
Ondo|ng|Ondo|257023|7.09|4.84|
Owo|ng|Ondo|276593|7.19|5.59|
Apomu|ng|Osun|71657|7.33|4.18|
Ede|ng|Osun|283728|7.73|4.52|
Ejigbo|ng|Osun|138367|7.9|4.32|
Erin-Oshogbo|ng|Osun|86647|7.81|4.48|
Gbongan|ng|Osun|139494|7.47|4.35|
Ife|ng|Osun|372191|7.55|4.57|
Ifon Osun|ng|Osun|125313|7.87|4.48|
Ikire|ng|Osun|222174|7.34|4.18|
Ikirun|ng|Osun|134246|7.92|4.66|
Ila|ng|Osun|179204|8.02|4.9|
Ilesha|ng|Osun|277922|8.92|3.42|
Ilobu|ng|Osun|118097|7.84|4.48|
Inisa|ng|Osun|164172|7.84|4.33|
Iwo|ng|Osun|250459|7.63|4.18|
Modakeke|ng|Osun|119537|7.38|4.27|
Oke-Mesi|ng|Osun|79564|7.83|4.92|
Olupona|ng|Osun|95002|7.6|4.18|
Oshogbo|ng|Osun|499444|7.83|4.58|
Oyan|ng|Osun|73623|8.05|4.77|
Eruwa|ng|Oyo|71027|7.55|3.45|
Fiditi|ng|Oyo|71460|7.7|3.91|
Ibadan|ng|Oyo|3565810|7.38|3.93|
Igbo Ora|ng|Oyo|92725|7.43|3.29|
Igboho|ng|Oyo|136772|8.83|3.75|
Iseyin|ng|Oyo|340707|7.98|3.67|
Kishi|ng|Oyo|155520|9.09|3.85|
Lalupon|ng|Oyo|81130|7.47|4.06|
Ogbomosho|ng|Oyo|861303|8.08|4.18|
Oyo|ng|Oyo|736113|7.83|3.92|
Shaki|ng|Oyo|178688|8.66|3.4|
Jos|ng|Plateau|816876|9.93|8.89|
Abonnema|ng|Rivers|68591|4.69|6.79|
Bugama|ng|Rivers|135417|4.73|6.87|
Okrika|ng|Rivers|133284|4.74|7.08|
Opobo|ng|Rivers|125398|4.64|7.56|
Port Harcourt|ng|Rivers|1148753|4.78|7|
Sokoto|ng|Sokoto|563899|13.07|5.24|
Jalingo|ng|Taraba|117766|8.89|11.37|
Wukari|ng|Taraba|92940|7.88|9.77|
Damaturu|ng|Yobe|255913|11.75|11.96|
Gashua|ng|Yobe|125827|12.88|11.04|
Nguru|ng|Yobe|111022|12.88|10.45|
Potiskum|ng|Yobe|86003|11.71|11.07|
Gusau|ng|Zamfara|226873|12.17|6.66|
Kaura Namoda|ng|Zamfara|69731|12.59|6.58|
Bonanza|ni|Atlantico Norte|6129|14.03|-84.59|
Puerto Cabezas|ni|Atlantico Norte|31050|14.03|-83.39|
Rosita|ni|Atlantico Norte|8151|13.93|-84.41|
Siuna|ni|Atlantico Norte|11725|13.73|-84.77|
Waslala|ni|Atlantico Norte|5611|13.23|-85.39|
Waspan|ni|Atlantico Norte|7287|14.74|-83.97|
Bluefields|ni|Atlantico Sur|50178|12.01|-83.77|
Bocana de Paiwas|ni|Atlantico Sur|4975|12.8|-85.14|
Corn Island|ni|Atlantico Sur|7934|12.17|-83.04|
El Rama|ni|Atlantico Sur|25484|12.15|-84.22|
Laguna de Perlas|ni|Atlantico Sur|4944|12.35|-83.68|
Nueva Guinea|ni|Atlantico Sur|46630|11.69|-84.46|
Boaco|ni|Boaco|22481|12.47|-85.66|
Camoapa|ni|Boaco|14401|12.38|-85.51|
San Lorenzo|ni|Boaco|6885|12.38|-85.67|
Diriamba|ni|Carazo|38018|11.86|-86.25|
Dolores|ni|Carazo|6143|11.85|-86.22|
Jinotepe|ni|Carazo|31267|11.85|-86.2|
Masatepe|ni|Carazo|17323|11.91|-86.16|
San Marcos|ni|Carazo|19957|11.92|-86.2|
Santa Teresa|ni|Carazo|5372|11.73|-86.22|
Chichigalpa|ni|Chinandega|38066|12.57|-87.03|
Chinandega|ni|Chinandega|128616|12.63|-87.13|
Corinto|ni|Chinandega|22354|12.48|-87.18|
El Viejo|ni|Chinandega|44384|12.67|-87.18|
Puerto Morazan|ni|Chinandega|5769|12.85|-87.18|
Somotillo|ni|Chinandega|13063|13.04|-86.91|
Acoyapa|ni|Chontales|10011|11.97|-85.17|
Juigalpa|ni|Chontales|48899|12.11|-85.38|
Santo Domingo|ni|Chontales|6212|12.27|-85.09|
Santo Tomas|ni|Chontales|13437|12.07|-85.08|
Villa Sandino|ni|Chontales|8234|12.05|-84.99|
Condega|ni|Esteli|10067|13.35|-86.4|
Esteli|ni|Esteli|91687|13.09|-86.36|
La Trinidad|ni|Esteli|9312|12.57|-86.18|
Diriomo|ni|Granada|9134|11.87|-86.05|
Granada|ni|Granada|92630|11.94|-85.96|
Nandaime|ni|Granada|18832|11.76|-86.06|
Jinotega|ni|Jinotega|36824|13.1|-86|
Wiwili|ni|Jinotega|6508|13.61|-85.82|
El Sauce|ni|Leon|8559|12.88|-86.54|
La Paz Centro|ni|Leon|20995|12.33|-86.68|
Larreynaga|ni|Leon|6645|12.67|-86.57|
Leon|ni|Leon|150327|12.43|-86.89|
Nagarote|ni|Leon|35438|12.26|-86.57|
Telica|ni|Leon|7550|12.52|-86.87|
Somoto|ni|Madriz|18581|13.48|-86.59|
Managua|ni|Managua|1140499|12.15|-86.27|
Mateare|ni|Managua|15067|12.23|-86.32|
San Rafael del Sur|ni|Managua|25184|11.85|-86.44|
Ticuantepe|ni|Managua|10226|12.02|-86.2|
Tipitapa|ni|Managua|89642|12.2|-86.1|
La Concepcion|ni|Masaya|12471|11.93|-86.18|
Masaya|ni|Masaya|123474|11.98|-86.1|
Nandasmo|ni|Masaya|6417|11.93|-86.12|
Nindiri|ni|Masaya|10496|12.01|-86.13|
Niquinohomo|ni|Masaya|7262|11.9|-86.1|
Ciudad Dario|ni|Matagalpa|12981|12.72|-86.12|
Matagalpa|ni|Matagalpa|79122|12.93|-85.93|
Matiguas|ni|Matagalpa|9769|12.83|-85.46|
Rio Blanco|ni|Matagalpa|12311|12.93|-85.23|
San Isidro|ni|Matagalpa|6366|12.55|-85.48|
Sebaco|ni|Matagalpa|21449|12.83|-86.05|
El Jicaro|ni|Nueva Segovia|9522|11.58|-86.1|
Jalapa|ni|Nueva Segovia|33620|13.92|-86.14|
Ocotal|ni|Nueva Segovia|39199|13.64|-86.48|
Quilali|ni|Nueva Segovia|12211|13.57|-86.04|
San Carlos|ni|Rio San Juan|12931|11.13|-84.78|
San Miguelito|ni|Rio San Juan|4447|11.4|-84.9|
Belen|ni|Rivas|4968|11.5|-85.89|
Rivas|ni|Rivas|26046|11.44|-85.82|
San Jorge|ni|Rivas|7001|11.45|-85.8|
San Juan del Sur|ni|Rivas|6787|11.25|-85.86|
Aa en Hunze|nl|Drenthe|26224|53.05|6.7|
Assen|nl|Drenthe|64940|53.01|6.56|
Borger-Odoorn|nl|Drenthe|26927|52.93|6.79|
Coevorden|nl|Drenthe|35113|52.67|6.75|
De Wolden|nl|Drenthe|24550|53.27|6.6|
Emmen|nl|Drenthe|112333|52.79|6.9|
Hoogeveen|nl|Drenthe|53740|52.73|6.49|
Menterwolde|nl|Drenthe|12893|53.14|6.6|
Meppel|nl|Drenthe|31049|52.7|6.19|
Noordenveld|nl|Drenthe|32719|53.14|6.42|
Stadskanaal|nl|Drenthe|34316|53|6.91|
Tynaarlo|nl|Drenthe|32389|53.1|6.67|
Westerveld|nl|Drenthe|19575|52.84|6.36|
Almere|nl|Flevoland|186457|52.36|5.17|
Dronten|nl|Flevoland|39509|52.54|5.71|
Lelystad|nl|Flevoland|73426|52.52|5.45|
Noordoostpolder|nl|Flevoland|46826|52.72|5.76|
Urk|nl|Flevoland|17887|52.67|5.6|
Zeewolde|nl|Flevoland|22932|52.37|5.54|
Dantumadeel|nl|Friesland|19619|53.3|6.01|
Franekeradeel|nl|Friesland|21482|53.21|5.53|
Harlingen|nl|Friesland|15615|53.18|5.44|
Heerenveen|nl|Friesland|43715|52.96|5.92|
Kollumerland|nl|Friesland|13781|53.31|6.19|
Leeuwarden|nl|Friesland|92494|53.21|5.79|
Menaldumadeel|nl|Friesland|14567|53.22|5.66|
Smallingerland|nl|Friesland|55787|53.11|6.09|
Sneek|nl|Friesland|34562|53.04|5.65|
Tytsjerksteradiel|nl|Friesland|31892|53.21|5.91|
Aalten|nl|Gelderland|18856|51.94|6.57|
Apeldoorn|nl|Gelderland|157763|52.22|5.96|
Arnhem|nl|Gelderland|144959|51.99|5.91|
Barneveld|nl|Gelderland|51158|52.14|5.57|
Bemmel|nl|Gelderland|42751|51.9|5.9|
Beuningen|nl|Gelderland|26178|51.87|5.78|
Borculo|nl|Gelderland|10551|52.12|6.51|
Brummen|nl|Gelderland|21675|52.09|6.15|
Culemborg|nl|Gelderland|27869|51.96|5.23|
Didam|nl|Gelderland|16927|51.94|6.12|
Doesburg|nl|Gelderland|11692|52.02|6.12|
Doetinchem|nl|Gelderland|51907|51.97|6.28|
Druten|nl|Gelderland|18544|51.89|5.61|
Duiven|nl|Gelderland|27463|51.96|6.01|
Ede|nl|Gelderland|106506|52.04|5.65|
Eibergen|nl|Gelderland|16888|52.11|6.64|
Elburg|nl|Gelderland|21737|52.45|5.83|
Epe|nl|Gelderland|33242|52.36|5.98|
Ermelo|nl|Gelderland|26695|52.31|5.61|
Geldermalsen|nl|Gelderland|26526|51.89|5.3|
Gendringen|nl|Gelderland|21247|51.87|6.38|
Gorssel|nl|Gelderland|12824|52.2|6.21|
Groesbeek|nl|Gelderland|18757|51.79|5.93|
Harderwijk|nl|Gelderland|41916|52.35|5.63|
Hattem|nl|Gelderland|11676|52.48|6.07|
Heerde|nl|Gelderland|18163|52.39|6.05|
Kesteren|nl|Gelderland|22527|51.94|5.57|
Leerdam|nl|Gelderland|21286|51.89|5.09|
Lichtenvoorde|nl|Gelderland|19949|51.99|6.56|
Lochem|nl|Gelderland|19863|52.17|6.41|
Loppersum|nl|Gelderland|11175|52.5|6.01|
Neede|nl|Gelderland|11082|52.14|6.62|
Neerijnen|nl|Gelderland|11782|51.83|5.28|
Nijkerk|nl|Gelderland|37845|52.24|5.48|
Nijmegen|nl|Gelderland|158707|51.84|5.85|
Nunspeet|nl|Gelderland|26785|52.39|5.79|
Oldebroek|nl|Gelderland|23333|52.45|5.9|
Putten|nl|Gelderland|23832|52.27|5.61|
Renkum|nl|Gelderland|32323|51.98|5.74|
Rheden|nl|Gelderland|45374|52.01|6.01|
Tiel|nl|Gelderland|43643|51.91|5.43|
Voorst|nl|Gelderland|24046|52.18|6.14|
Wageningen|nl|Gelderland|35080|51.98|5.67|
Westervoort|nl|Gelderland|16208|51.97|5.96|
Wijchen|nl|Gelderland|40392|51.82|5.73|
Winterswijk|nl|Gelderland|29098|51.98|6.72|
Wisch|nl|Gelderland|19389|51.93|6.31|
Zaltbommel|nl|Gelderland|26178|51.8|5.24|
Zelhem|nl|Gelderland|11039|52|6.34|
Zevenaar|nl|Gelderland|25576|51.94|6.07|
Zutphen|nl|Gelderland|38399|52.14|6.2|
Appingedam|nl|Groningen|12621|53.32|6.86|
Bedum|nl|Groningen|11123|53.3|6.59|
De Marne|nl|Groningen|11378|53.36|6.34|
Delfzijl|nl|Groningen|28473|53.34|6.91|
Eemsmond|nl|Groningen|17745|53.4|6.61|
Groningen|nl|Groningen|179995|53.23|6.57|
Grootegast|nl|Groningen|12862|53.21|6.28|
Haren|nl|Groningen|18775|53.17|6.6|
Hoogezand-Sappemeer|nl|Groningen|34033|53.17|6.76|
Leek|nl|Groningen|19931|53.17|6.37|
Pekela|nl|Groningen|14142|53.11|7.01|
Scheemda|nl|Groningen|14363|53.2|6.99|
Slochteren|nl|Groningen|15317|53.22|6.8|
Veendam|nl|Groningen|28099|53.1|6.86|
Vlagtwedde|nl|Groningen|17047|53.03|7.11|
Winschoten|nl|Groningen|18703|53.15|7.03|
Winsum|nl|Groningen|14355|53.34|6.51|
Zuidhorn|nl|Groningen|18338|53.25|6.46|
Ambt Montfort|nl|Limburg|10907|51.12|6.04|
Arcen en Velden|nl|Limburg|8838|51.48|6.18|
Beek|nl|Limburg|16989|50.94|5.79|
Beesel|nl|Limburg|13656|51.27|6.04|
Bergen|nl|Limburg|13647|51.6|6.03|
Brunssum|nl|Limburg|29914|50.96|5.96|
Echt|nl|Limburg|19260|51.1|5.89|
Eijsden|nl|Limburg|12079|50.78|5.71|
Gennep|nl|Limburg|17002|51.7|5.96|
Haelen|nl|Limburg|10283|51.24|5.95|
Heerlen|nl|Limburg|93518|50.91|6.03|
Helden|nl|Limburg|19787|51.33|6|
Heythuysen|nl|Limburg|12088|51.2|5.86|
Horst|nl|Limburg|28657|51.46|6.04|
Kerkrade|nl|Limburg|49327|50.87|6.06|
Maasbracht|nl|Limburg|13764|51.13|5.85|
Maasbree|nl|Limburg|12887|51.35|6.04|
Maastricht|nl|Limburg|122383|50.85|5.69|
Margraten|nl|Limburg|13512|50.83|5.82|
Meerssen|nl|Limburg|19932|50.89|5.75|
Nederweert|nl|Limburg|16284|51.29|5.75|
Nuth|nl|Limburg|16257|50.92|5.88|
Roerdalen|nl|Limburg|10555|51.16|6.01|
Roermond|nl|Limburg|46558|51.2|5.99|
Schinnen|nl|Limburg|13365|50.95|5.89|
Simpelveld|nl|Limburg|11276|50.84|5.97|
Sittard-Geleen|nl|Limburg|98159|51.01|5.86|
Stein|nl|Limburg|26602|50.97|5.76|
Susteren|nl|Limburg|13006|51.07|5.86|
Vaals|nl|Limburg|10679|50.77|6.01|
Valkenburg|nl|Limburg|17778|50.87|5.83|
Venlo|nl|Limburg|91783|51.38|6.17|
Venray|nl|Limburg|40518|51.53|5.97|
Voerendaal|nl|Limburg|13132|50.88|5.93|
Weert|nl|Limburg|49614|51.26|5.7|
Aalburg|nl|Noord-Brabant|12472|51.75|5.13|
Asten|nl|Noord-Brabant|16199|51.41|5.75|
Bergeijk|nl|Noord-Brabant|18255|51.32|5.36|
Bergen op Zoom|nl|Noord-Brabant|67641|51.5|4.29|
Bernheze|nl|Noord-Brabant|29064|51.73|5.52|
Bernisse|nl|Noord-Brabant|12908|51.67|5.5|
Best|nl|Noord-Brabant|30292|51.5|5.4|
Bladel|nl|Noord-Brabant|19199|51.37|5.21|
Boxmeer|nl|Noord-Brabant|29918|51.66|5.94|
Boxtel|nl|Noord-Brabant|29572|51.59|5.31|
Breda|nl|Noord-Brabant|168934|51.58|4.77|
Cranendonck|nl|Noord-Brabant|20427|51.32|5.59|
Cuijk|nl|Noord-Brabant|25012|51.73|5.92|
Deurne|nl|Noord-Brabant|32182|51.46|5.79|
Dongen|nl|Noord-Brabant|25855|51.63|4.94|
Drimmelen|nl|Noord-Brabant|26911|51.68|4.79|
Eersel|nl|Noord-Brabant|18551|51.37|5.31|
Eindhoven|nl|Noord-Brabant|210498|51.44|5.47|
Etten-Leur|nl|Noord-Brabant|41418|51.58|4.62|
Geertruidenberg|nl|Noord-Brabant|20912|51.69|4.91|
Geldrop|nl|Noord-Brabant|28877|51.44|5.56|
Gemert-Bakel|nl|Noord-Brabant|28128|51.56|5.7|
Gilze en Rijen|nl|Noord-Brabant|25511|51.55|4.94|
Goirle|nl|Noord-Brabant|22899|51.52|5.06|
Grave|nl|Noord-Brabant|12976|51.77|5.73|
Haaren|nl|Noord-Brabant|14138|51.64|5.23|
Halderberge|nl|Noord-Brabant|30111|51.59|4.53|
Heeze-Leende|nl|Noord-Brabant|15399|51.35|5.56|
Helmond|nl|Noord-Brabant|88371|51.48|5.65|
Heusden|nl|Noord-Brabant|44200|51.69|5.16|
Hilvarenbeek|nl|Noord-Brabant|15147|51.49|5.12|
Laarbeek|nl|Noord-Brabant|21652|51.5|5.64|
Landerd|nl|Noord-Brabant|14845|51.7|5.68|
Loon op Zand|nl|Noord-Brabant|23408|51.63|5.07|
Maasdonk|nl|Noord-Brabant|11473|51.75|5.46|
Mierlo|nl|Noord-Brabant|10309|51.45|5.61|
Mill en Sint Hubert|nl|Noord-Brabant|11142|51.68|5.78|
Moerdijk|nl|Noord-Brabant|36518|51.65|4.59|
Nuenen|nl|Noord-Brabant|23755|51.47|5.54|
Oirschot|nl|Noord-Brabant|18057|51.52|5.31|
Oisterwijk|nl|Noord-Brabant|25544|51.59|5.19|
Oosterhout|nl|Noord-Brabant|54110|51.65|4.86|
Oss|nl|Noord-Brabant|69965|51.76|5.52|
Reusel-De Mierden|nl|Noord-Brabant|12297|51.37|5.16|
Roosendaal|nl|Noord-Brabant|81228|51.54|4.46|
Rucphen|nl|Noord-Brabant|22872|51.53|4.56|
Schijndel|nl|Noord-Brabant|24324|51.62|5.44|
Sint Anthonis|nl|Noord-Brabant|12007|51.61|5.87|
Sint-Michielsgestel|nl|Noord-Brabant|28528|51.64|5.34|
Sint-Oedenrode|nl|Noord-Brabant|17119|51.57|5.46|
Someren|nl|Noord-Brabant|18786|51.39|5.71|
Son en Breugel|nl|Noord-Brabant|15366|51.52|5.49|
Steenbergen|nl|Noord-Brabant|23793|51.59|4.31|
Tilburg|nl|Noord-Brabant|206858|51.57|5.07|
Uden|nl|Noord-Brabant|41221|51.67|5.61|
Valkenswaard|nl|Noord-Brabant|31158|51.36|5.45|
Veghel|nl|Noord-Brabant|37273|51.62|5.55|
Veldhoven|nl|Noord-Brabant|43615|51.39|5.38|
Vught|nl|Noord-Brabant|26082|51.66|5.29|
Waalre|nl|Noord-Brabant|16596|51.39|5.44|
Waalwijk|nl|Noord-Brabant|46197|51.7|5.07|
Werkendam|nl|Noord-Brabant|26986|51.82|4.9|
Woensdrecht|nl|Noord-Brabant|22318|51.43|4.3|
Woudrichem|nl|Noord-Brabant|14762|51.8|5.02|
Zundert|nl|Noord-Brabant|20656|51.47|4.66|
s-Hertogenbosch|nl|Noord-Brabant|135917|51.7|5.31|
Aalsmeer|nl|Noord-Holland|22969|52.27|4.76|
Alkmaar|nl|Noord-Holland|93287|52.64|4.75|
Amstelveen|nl|Noord-Holland|77343|52.32|4.86|
Amsterdam|nl|Noord-Holland|745811|52.37|4.89|
Anna Paulowna|nl|Noord-Holland|14379|52.79|4.85|
Bergen|nl|Noord-Holland|32300|52.67|4.71|
Beverwijk|nl|Noord-Holland|36466|52.49|4.65|
Blaricum|nl|Noord-Holland|8997|52.29|5.24|
Bloemendaal|nl|Noord-Holland|17544|52.4|4.61|
Bussum|nl|Noord-Holland|31430|52.28|5.17|
Castricum|nl|Noord-Holland|35750|52.56|4.67|
Den Helder|nl|Noord-Holland|59607|52.96|4.75|
Diemen|nl|Noord-Holland|24146|52.34|4.97|
Edam-Volendam|nl|Noord-Holland|28798|52.51|4.99|
Enkhuizen|nl|Noord-Holland|17943|52.71|5.29|
Haarlem|nl|Noord-Holland|147736|52.39|4.62|
Haarlemmermeer|nl|Noord-Holland|131698|52.3|4.7|
Harenkarspel|nl|Noord-Holland|16422|52.77|4.75|
Heemskerk|nl|Noord-Holland|37598|52.5|4.63|
Heemstede|nl|Noord-Holland|25770|52.35|4.61|
Heerhugowaard|nl|Noord-Holland|51004|52.67|4.85|
Heiloo|nl|Noord-Holland|22526|52.6|4.7|
Hillegom|nl|Noord-Holland|20955|52.3|4.57|
Hilversum|nl|Noord-Holland|83864|52.23|5.18|
Hoorn|nl|Noord-Holland|70379|52.65|5.05|
Huizen|nl|Noord-Holland|42669|52.3|5.23|
Katwijk|nl|Noord-Holland|42231|52.21|4.4|
Landsmeer|nl|Noord-Holland|10338|52.47|4.94|
Langedijk|nl|Noord-Holland|26276|52.66|4.78|
Laren|nl|Noord-Holland|11978|52.25|5.22|
Naarden|nl|Noord-Holland|17047|52.3|5.14|
Niedorp|nl|Noord-Holland|11670|52.74|4.89|
Opmeer|nl|Noord-Holland|11755|52.71|4.94|
Purmerend|nl|Noord-Holland|80807|52.52|4.94|
Rozenburg|nl|Noord-Holland|12960|52.28|4.73|
Schagen|nl|Noord-Holland|17416|52.79|4.79|
Texel|nl|Noord-Holland|14153|53.09|4.79|
Uitgeest|nl|Noord-Holland|12293|52.53|4.71|
Uithoorn|nl|Noord-Holland|27154|52.23|4.83|
Velsen|nl|Noord-Holland|68513|52.47|4.63|
Waterland|nl|Noord-Holland|16840|52.47|5.03|
Weesp|nl|Noord-Holland|17833|52.32|5.02|
Wieringermeer|nl|Noord-Holland|13176|52.85|5.03|
Zaanstad|nl|Noord-Holland|141800|52.45|4.82|
Zandvoort|nl|Noord-Holland|17893|52.38|4.53|
Almelo|nl|Overijssel|76332|52.36|6.65|
Borne|nl|Overijssel|19806|52.32|6.72|
Dalfsen|nl|Overijssel|26503|52.51|6.26|
Denekamp|nl|Overijssel|26461|52.39|6.99|
Deventer|nl|Overijssel|87726|52.27|6.16|
Enschede|nl|Overijssel|154183|52.22|6.89|
Haaksbergen|nl|Overijssel|24493|52.16|6.73|
Hardenberg|nl|Overijssel|58361|52.57|6.61|
Hellendoorn|nl|Overijssel|36565|52.39|6.44|
Hengelo|nl|Overijssel|82928|52.27|6.78|
Kampen|nl|Overijssel|49303|52.56|5.91|
Losser|nl|Overijssel|22618|52.27|7.01|
Oldenzaal|nl|Overijssel|31843|52.32|6.94|
Ommen|nl|Overijssel|17301|52.46|6.51|
Ootmarsum|nl|Overijssel|4748|52.42|6.9|
Raalte|nl|Overijssel|37298|52.39|6.27|
Rijssen|nl|Overijssel|36244|52.32|6.51|
Staphorst|nl|Overijssel|15821|52.65|6.2|
Steenwijk|nl|Overijssel|42799|52.79|6.1|
Tubbergen|nl|Overijssel|20542|52.42|6.77|
Vriezenveen|nl|Overijssel|33809|52.43|6.61|
Wierden|nl|Overijssel|23783|52.37|6.59|
Zwolle|nl|Overijssel|114924|52.52|6.09|
Amersfoort|nl|Utrecht|139208|52.16|5.38|
Baarn|nl|Utrecht|24301|52.22|5.27|
Breukelen|nl|Utrecht|14540|52.19|4.99|
Bunnik|nl|Utrecht|14061|52.07|5.19|
Bunschoten|nl|Utrecht|19494|52.24|5.38|
De Bilt|nl|Utrecht|43179|52.12|5.17|
De Ronde Venen|nl|Utrecht|34965|52.2|4.86|
Doorn|nl|Utrecht|10402|52.04|5.34|
Driebergen-Rijsenburg|nl|Utrecht|18381|52.05|5.26|
Houten|nl|Utrecht|40766|52.04|5.16|
IJsselstein|nl|Utrecht|33489|52.02|5.04|
Leusden|nl|Utrecht|29843|52.13|5.46|
Lopik|nl|Utrecht|13904|51.98|4.95|
Maarsen|nl|Utrecht|39269|52.15|5.04|
Montfoort|nl|Utrecht|13385|52.05|4.95|
Nieuwegein|nl|Utrecht|62806|52.03|5.08|
Oudewater|nl|Utrecht|9755|52.04|4.87|
Rhenen|nl|Utrecht|17957|51.97|5.56|
Soest|nl|Utrecht|45752|52.18|5.29|
Utrecht|nl|Utrecht|267044|52.1|5.11|
Veenendaal|nl|Utrecht|63119|52.02|5.55|
Vianen|nl|Utrecht|20029|52.01|5.1|
Wijk|nl|Utrecht|23557|51.99|5.35|
Woerden|nl|Utrecht|48653|52.09|4.91|
Woudenberg|nl|Utrecht|11182|52.09|5.41|
Zeist|nl|Utrecht|60233|52.1|5.23|
Axel|nl|Zeeland|12421|51.27|3.91|
Borsele|nl|Zeeland|22723|51.43|3.73|
Goes|nl|Zeeland|37275|51.51|3.89|
Hulst|nl|Zeeland|20158|51.29|4.05|
Kapelle|nl|Zeeland|12114|51.48|3.96|
Middelburg|nl|Zeeland|47307|51.5|3.61|
Oostburg|nl|Zeeland|18437|51.34|3.5|
Schouwen-Duiveland|nl|Zeeland|35592|51.66|3.92|
Terneuzen|nl|Zeeland|34771|51.33|3.84|
Tholen|nl|Zeeland|24399|51.54|4.21|
Veere|nl|Zeeland|21939|51.55|3.66|
Vlissingen|nl|Zeeland|45816|51.46|3.57|
Zijpe|nl|Zeeland|11334|51.65|4.1|
Alblasserdam|nl|Zuid-Holland|18888|51.87|4.66|
Alphen|nl|Zuid-Holland|72570|52.14|4.66|
Barendrecht|nl|Zuid-Holland|43123|51.86|4.54|
Bergschenhoek|nl|Zuid-Holland|15080|51.99|4.5|
Berkel en Rodenrijs|nl|Zuid-Holland|17801|51.98|4.47|
Bleiswijk|nl|Zuid-Holland|10792|52.02|4.53|
Bodegraven|nl|Zuid-Holland|19920|52.09|4.74|
Boskoop|nl|Zuid-Holland|15469|52.07|4.66|
Brielle|nl|Zuid-Holland|16070|51.91|4.16|
Capelle|nl|Zuid-Holland|66878|51.94|4.58|
De Lier|nl|Zuid-Holland|11589|51.97|4.26|
Delft|nl|Zuid-Holland|98482|52.01|4.36|
Dordrecht|nl|Zuid-Holland|121595|51.8|4.67|
Giessenlanden|nl|Zuid-Holland|14419|51.85|4.86|
Goedereede|nl|Zuid-Holland|11661|51.82|3.98|
Gorinchem|nl|Zuid-Holland|35730|51.84|4.96|
Gouda|nl|Zuid-Holland|71684|52.02|4.7|
Hardinxveld-Giessendam|nl|Zuid-Holland|17888|51.84|4.83|
Hellevoetsluis|nl|Zuid-Holland|40803|51.84|4.13|
Hendrik-Ido-Ambacht|nl|Zuid-Holland|22478|51.85|4.63|
Jacobswoude|nl|Zuid-Holland|10514|52.22|4.67|
Krimpen|nl|Zuid-Holland|29799|51.92|4.59|
Leiden|nl|Zuid-Holland|116928|52.17|4.49|
Leiderdorp|nl|Zuid-Holland|28563|52.16|4.52|
Leidschendam-Voorburg|nl|Zuid-Holland|74666|52.09|4.39|
Liesveld|nl|Zuid-Holland|9842|51.94|4.83|
Lisse|nl|Zuid-Holland|22059|52.26|4.56|
Maassluis|nl|Zuid-Holland|32989|51.92|4.26|
Middelharnis|nl|Zuid-Holland|17971|51.76|4.15|
Monster|nl|Zuid-Holland|20629|52.04|4.18|
Naaldwijk|nl|Zuid-Holland|28916|52|4.19|
Nieuwekerk aan den IJssel|nl|Zuid-Holland|24067|51.98|4.63|
Nieuwkoop|nl|Zuid-Holland|11010|52.15|4.78|
Noordwijk|nl|Zuid-Holland|23908|52.25|4.43|
Noordwijkerhout|nl|Zuid-Holland|14963|52.27|4.49|
Oegestgeest|nl|Zuid-Holland|22018|52.18|4.47|
Oostflakkee|nl|Zuid-Holland|10201|51.7|4.26|
Oud-Beijerland|nl|Zuid-Holland|23787|51.83|4.42|
Papendrecht|nl|Zuid-Holland|31379|51.84|4.67|
Pijnacker-Nootdorp|nl|Zuid-Holland|35907|52.02|4.42|
Reeuwijk|nl|Zuid-Holland|12970|52.05|4.71|
